	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	34.174	 0.337	17	ALD1 Pulse	
	34.323	 0.337	16	ALD1 Pulse	
	34.472	 0.337	16	ALD1 Pulse	
	34.621	 0.341	16	ALD1 Pulse	
	34.772	 0.337	16	ALD1 Pulse	
	34.921	 0.338	16	ALD1 Pulse	
	35.072	 0.338	16	ALD1 Pulse	
	35.243	 0.338	16	ALD1 Pulse	
	35.371	 0.342	16	ALD1 Pulse	
	35.522	 0.338	16	ALD1 Pulse	
	35.672	 0.340	16	ALD1 Pulse	
	35.822	 0.338	16	ALD1 Pulse	
	35.972	 0.337	16	ALD1 Pulse	
	36.121	 0.337	16	ALD1 Pulse	
	36.270	 0.337	16	ALD1 Pulse	
	36.423	 0.331	16	ALD1 Pulse	
	36.601	 0.339	16	ALD1 Pulse	
	36.726	 0.331	16	ALD1 Pulse	
	36.872	 0.337	16	ALD1 Pulse	
	37.021	 0.338	16	ALD1 Pulse	
	37.171	 0.332	16	ALD1 Pulse	
	37.323	 0.332	16	ALD1 Pulse	
	37.475	 0.337	16	ALD1 Pulse	
	37.621	 0.342	16	ALD1 Pulse	
	37.771	 0.338	16	ALD1 Pulse	
	37.923	 0.339	16	ALD1 Pulse	
	38.072	 0.339	16	ALD1 Pulse	
	38.222	 0.339	16	ALD1 Pulse	
	38.372	 0.339	16	ALD1 Pulse	
	38.598	 0.339	16	ALD1 Pulse	
	38.672	 0.339	16	ALD1 Pulse	
	38.821	 0.339	16	ALD1 Pulse	
	38.972	 0.333	16	ALD1 Pulse	
	39.121	 0.338	16	ALD1 Pulse	
	39.271	 0.338	16	ALD1 Pulse	
	39.422	 0.332	16	ALD1 Pulse	
	39.572	 0.332	16	ALD1 Pulse	
	39.721	 0.332	16	ALD1 Pulse	
	39.874	 0.338	16	ALD1 Pulse	
	40.023	 0.338	16	ALD1 Pulse	
	40.172	 0.337	16	ALD1 Pulse	
	40.320	 0.337	15	ALD1 Pulse	
	40.471	 0.337	15	ALD1 Pulse	
	40.620	 0.337	15	ALD1 Pulse	
	40.771	 0.337	15	ALD1 Pulse	
	40.923	 0.337	15	ALD1 Pulse	
	41.073	 0.337	15	ALD1 Pulse	
	41.220	 0.331	15	ALD1 Pulse	
	41.370	 0.337	15	ALD1 Pulse	
	41.521	 0.331	15	ALD1 Pulse	
	41.671	 0.337	15	ALD1 Pulse	
	41.821	 0.337	15	ALD1 Pulse	
	41.972	 0.337	15	ALD1 Pulse	
	42.122	 0.337	15	ALD1 Pulse	
	42.273	 0.331	15	ALD1 Pulse	
	42.421	 0.338	15	ALD1 Pulse	
	42.630	 0.339	15	ALD1 Pulse	
	42.721	 0.341	15	ALD1 Pulse	
	42.872	 0.338	15	ALD1 Pulse	
	43.023	 0.337	15	ALD1 Pulse	
	43.172	 0.337	15	ALD1 Pulse	
	43.323	 0.338	15	ALD1 Pulse	
	43.473	 0.338	15	ALD1 Pulse	
	43.623	 0.332	15	ALD1 Pulse	
	43.771	 0.338	15	ALD1 Pulse	
	43.921	 0.334	15	ALD1 Pulse	
	44.074	 0.338	15	ALD1 Pulse	
	44.223	 0.338	15	ALD1 Pulse	
	44.371	 0.338	15	ALD1 Pulse	
	44.602	 0.334	15	ALD1 Pulse	
	44.674	 0.331	15	ALD1 Pulse	
	44.822	 0.337	15	ALD1 Pulse	
	44.972	 0.338	15	ALD1 Pulse	
	45.123	 0.331	15	ALD1 Pulse	
	45.272	 0.332	15	ALD1 Pulse	
	45.422	 0.332	15	ALD1 Pulse	
	45.574	 0.332	15	ALD1 Pulse	
	45.721	 0.332	15	ALD1 Pulse	
	45.874	 0.332	15	ALD1 Pulse	
	46.021	 0.338	15	ALD1 Pulse	
	46.171	 0.338	15	ALD1 Pulse	
	46.323	 0.338	14	ALD1 Pulse	
	46.471	 0.332	14	ALD1 Pulse	
	46.621	 0.339	14	ALD1 Pulse	
	46.773	 0.333	14	ALD1 Pulse	
	46.921	 0.338	14	ALD1 Pulse	
	47.073	 0.333	14	ALD1 Pulse	
	47.223	 0.332	14	ALD1 Pulse	
	47.373	 0.338	14	ALD1 Pulse	
	47.520	 0.338	14	ALD1 Pulse	
	47.673	 0.338	14	ALD1 Pulse	
	47.840	 0.337	14	ALD1 Pulse	
	47.971	 0.338	14	ALD1 Pulse	
	48.121	 0.338	14	ALD1 Pulse	
	48.272	 0.338	14	ALD1 Pulse	
	48.422	 0.338	14	ALD1 Pulse	
	48.603	 0.334	14	ALD1 Pulse	
	48.722	 0.337	14	ALD1 Pulse	
	48.870	 0.331	14	ALD1 Pulse	
	49.021	 0.337	14	ALD1 Pulse	
	49.171	 0.337	14	ALD1 Pulse	
	49.323	 0.337	14	ALD1 Pulse	
	49.476	 0.332	14	ALD1 Pulse	
	49.621	 0.337	14	ALD1 Pulse	
	49.772	 0.331	14	ALD1 Pulse	
	49.923	 0.337	14	ALD1 Pulse	
	50.073	 0.337	14	ALD1 Pulse	
	50.221	 0.332	14	ALD1 Pulse	
	50.372	 0.337	14	ALD1 Pulse	
	50.600	 0.340	14	ALD1 Pulse	
	50.673	 0.337	14	ALD1 Pulse	
	50.821	 0.338	14	ALD1 Pulse	
	50.972	 0.334	14	ALD1 Pulse	
	51.122	 0.337	14	ALD1 Pulse	
	51.273	 0.337	14	ALD1 Pulse	
	51.421	 0.338	14	ALD1 Pulse	
	51.573	 0.333	14	ALD1 Pulse	
	51.724	 0.332	14	ALD1 Pulse	
	51.872	 0.336	14	ALD1 Pulse	
	52.021	 0.338	14	ALD1 Pulse	
	52.171	 0.334	14	ALD1 Pulse	
